tourney_id,tourney_name,surface,draw_size,winner_ht,winner_age,winner_rank,winner_rank_points,winner_ioc
2000-73,Tashkent,Hard,32,190.0,26.436687200500003,97.0,419.0,FRA
2000-73,Tashkent,Hard,32,188.0,27.0061601643,41.0,873.0,FRA
2000-73,Tashkent,Hard,32,178.0,23.671457905500002,134.0,288.0,RUS
2000-73,Tashkent,Hard,32,183.0,25.4483230664,84.0,510.0,SUI
2000-73,Tashkent,Hard,32,178.0,23.477070499699998,203.0,180.0,GBR
2000-73,Tashkent,Hard,32,193.0,20.6242299795,2.0,3412.0,RUS
2000-73,Tashkent,Hard,32,188.0,28.046543463400003,101.0,399.0,ITA
2000-73,Tashkent,Hard,32,190.0,26.436687200500003,97.0,419.0,FRA
2000-73,Tashkent,Hard,32,183.0,25.4483230664,84.0,510.0,SUI
2000-73,Tashkent,Hard,32,193.0,20.6242299795,2.0,3412.0,RUS
2000-73,Tashkent,Hard,32,188.0,28.046543463400003,101.0,399.0,ITA
2000-73,Tashkent,Hard,32,193.0,20.6242299795,2.0,3412.0,RUS
2000-73,Tashkent,Hard,32,193.0,20.6242299795,2.0,3412.0,RUS
2000-306,St. Poelten,Clay,32,183.0,26.8117727584,74.0,575.0,ITA
2000-306,St. Poelten,Clay,32,188.0,26.5160848734,71.0,589.0,ESP
2000-306,St. Poelten,Clay,32,173.0,23.6194387406,70.0,593.0,ESP
2000-306,St. Poelten,Clay,32,188.0,22.5051334702,94.0,428.0,GER
2000-306,St. Poelten,Clay,32,193.0,25.7248459959,21.0,1191.0,UKR
2000-306,St. Poelten,Clay,32,170.0,21.4346338125,93.0,445.0,BEL
2000-306,St. Poelten,Clay,32,190.0,22.9678302533,67.0,621.0,USA
2000-306,St. Poelten,Clay,32,183.0,26.3162217659,43.0,813.0,ROU
2000-306,St. Poelten,Clay,32,193.0,23.7015742642,39.0,841.0,NED
2000-306,St. Poelten,Clay,32,175.0,25.2238193018,77.0,541.0,CRC
2000-306,St. Poelten,Clay,32,178.0,22.0725530459,115.0,356.0,AUT
2000-306,St. Poelten,Clay,32,175.0,23.3839835729,31.0,941.0,AUT
2000-306,St. Poelten,Clay,32,180.0,24.093086926799998,52.0,762.0,AUS
2000-306,St. Poelten,Clay,32,185.0,28.659822039699996,105.0,382.0,BUL
2000-306,St. Poelten,Clay,32,188.0,29.3470225873,213.0,159.0,ESP
2000-306,St. Poelten,Clay,32,180.0,31.5017111567,64.0,669.0,USA
2000-306,St. Poelten,Clay,32,188.0,26.5160848734,71.0,589.0,ESP
2000-306,St. Poelten,Clay,32,173.0,23.6194387406,70.0,593.0,ESP
2000-306,St. Poelten,Clay,32,193.0,25.7248459959,21.0,1191.0,UKR
2000-306,St. Poelten,Clay,32,183.0,26.3162217659,43.0,813.0,ROU
2000-306,St. Poelten,Clay,32,175.0,25.2238193018,77.0,541.0,CRC
2000-306,St. Poelten,Clay,32,178.0,22.0725530459,115.0,356.0,AUT
2000-306,St. Poelten,Clay,32,180.0,24.093086926799998,52.0,762.0,AUS
2000-306,St. Poelten,Clay,32,180.0,31.5017111567,64.0,669.0,USA
2000-306,St. Poelten,Clay,32,188.0,26.5160848734,71.0,589.0,ESP
2000-306,St. Poelten,Clay,32,183.0,26.3162217659,43.0,813.0,ROU
2000-306,St. Poelten,Clay,32,175.0,25.2238193018,77.0,541.0,CRC
2000-306,St. Poelten,Clay,32,180.0,24.093086926799998,52.0,762.0,AUS
2000-306,St. Poelten,Clay,32,183.0,26.3162217659,43.0,813.0,ROU
2000-306,St. Poelten,Clay,32,180.0,24.093086926799998,52.0,762.0,AUS
2000-306,St. Poelten,Clay,32,183.0,26.3162217659,43.0,813.0,ROU
2000-301,Auckland,Hard,32,188.0,21.7713894593,11.0,1612.0,GER
2000-301,Auckland,Hard,32,190.0,24.5585215606,211.0,157.0,ESP
2000-301,Auckland,Hard,32,175.0,21.3908281999,48.0,726.0,ESP
2000-301,Auckland,Hard,32,183.0,19.909650924,45.0,768.0,ESP
2000-301,Auckland,Hard,32,180.0,27.3812457221,167.0,219.0,USA
2000-301,Auckland,Hard,32,175.0,27.8822724162,50.0,722.0,USA
2000-301,Auckland,Hard,32,185.0,33.0184804928,60.0,626.0,SWE
2000-301,Auckland,Hard,32,180.0,24.7994524298,43.0,785.0,SWE
2000-301,Auckland,Hard,32,193.0,23.337440109499997,37.0,843.0,NED
2000-301,Auckland,Hard,32,193.0,25.078713210100002,115.0,344.0,GER
2000-301,Auckland,Hard,32,175.0,21.0869267625,72.0,553.0,ARG
2000-301,Auckland,Hard,32,190.0,24.804928131399997,38.0,831.0,CZE
2000-301,Auckland,Hard,32,201.0,29.1745379877,46.0,761.0,SUI
2000-301,Auckland,Hard,32,185.0,23.750855578400003,66.0,585.0,NED
2000-301,Auckland,Hard,32,190.0,22.6036960986,57.0,683.0,USA
2000-301,Auckland,Hard,32,188.0,23.613963039,14.0,1498.0,SWE
2000-301,Auckland,Hard,32,190.0,24.5585215606,211.0,157.0,ESP
2000-301,Auckland,Hard,32,183.0,19.909650924,45.0,768.0,ESP
2000-301,Auckland,Hard,32,175.0,27.8822724162,50.0,722.0,USA
2000-301,Auckland,Hard,32,185.0,33.0184804928,60.0,626.0,SWE
2000-301,Auckland,Hard,32,193.0,23.337440109499997,37.0,843.0,NED
2000-301,Auckland,Hard,32,175.0,21.0869267625,72.0,553.0,ARG
2000-301,Auckland,Hard,32,201.0,29.1745379877,46.0,761.0,SUI
2000-301,Auckland,Hard,32,188.0,23.613963039,14.0,1498.0,SWE
2000-301,Auckland,Hard,32,190.0,24.5585215606,211.0,157.0,ESP
2000-301,Auckland,Hard,32,175.0,27.8822724162,50.0,722.0,USA
2000-301,Auckland,Hard,32,175.0,21.0869267625,72.0,553.0,ARG
2000-301,Auckland,Hard,32,188.0,23.613963039,14.0,1498.0,SWE
2000-301,Auckland,Hard,32,175.0,27.8822724162,50.0,722.0,USA
2000-301,Auckland,Hard,32,188.0,23.613963039,14.0,1498.0,SWE
2000-301,Auckland,Hard,32,188.0,23.613963039,14.0,1498.0,SWE
2000-540,Wimbledon,Grass,128,185.0,28.8733744011,3.0,3261.0,USA
2000-540,Wimbledon,Grass,128,188.0,26.3134839151,44.0,809.0,SVK
2000-540,Wimbledon,Grass,128,190.0,20.1067761807,158.0,237.0,FRA
2000-540,Wimbledon,Grass,128,196.0,23.4140999316,99.0,403.0,USA
2000-540,Wimbledon,Grass,128,175.0,21.8507871321,67.0,608.0,ESP
2000-540,Wimbledon,Grass,128,173.0,25.401779603,203.0,172.0,RSA
2000-540,Wimbledon,Grass,128,183.0,28.2600958248,78.0,541.0,SWE
2000-540,Wimbledon,Grass,128,183.0,29.8672142368,50.0,763.0,CZE
2000-540,Wimbledon,Grass,128,190.0,26.288843258000004,8.0,1948.0,SWE
2000-540,Wimbledon,Grass,128,183.0,31.671457905500002,42.0,820.0,ESP
2000-540,Wimbledon,Grass,128,185.0,21.8918548939,142.0,268.0,ISR
2000-540,Wimbledon,Grass,128,183.0,24.8131416838,160.0,236.0,GER
2000-540,Wimbledon,Grass,128,178.0,23.893223819299998,76.0,554.0,USA
2000-540,Wimbledon,Grass,128,180.0,31.597535934299998,60.0,678.0,USA
2000-540,Wimbledon,Grass,128,178.0,27.545516769299997,30.0,977.0,FRA
2000-540,Wimbledon,Grass,128,190.0,23.0636550308,56.0,707.0,USA
2000-540,Wimbledon,Grass,128,188.0,24.073921971300003,2.0,3522.0,SWE
2000-540,Wimbledon,Grass,128,168.0,19.4360027379,179.0,205.0,BEL
2000-540,Wimbledon,Grass,128,180.0,35.0253251198,64.0,644.0,ITA
2000-540,Wimbledon,Grass,128,185.0,30.3052703628,192.0,187.0,USA
2000-540,Wimbledon,Grass,128,183.0,22.4750171116,32.0,950.0,SVK
2000-540,Wimbledon,Grass,128,175.0,30.721423682399998,52.0,735.0,ZIM
2000-540,Wimbledon,Grass,128,188.0,26.611909650900003,55.0,709.0,ESP
2000-540,Wimbledon,Grass,128,183.0,25.9383983573,61.0,670.0,USA
2000-540,Wimbledon,Grass,128,196.0,28.5557837098,27.0,1085.0,NED
2000-540,Wimbledon,Grass,128,185.0,28.7802874743,37.0,868.0,RSA
2000-540,Wimbledon,Grass,128,183.0,26.4120465435,34.0,925.0,ROU
2000-540,Wimbledon,Grass,128,190.0,27.808350444899997,154.0,243.0,CAN
2000-540,Wimbledon,Grass,128,180.0,22.4503764545,259.0,125.0,GBR
2000-540,Wimbledon,Grass,128,193.0,28.7885010267,16.0,1499.0,MAR
2000-540,Wimbledon,Grass,128,180.0,22.2203969884,237.0,140.0,BLR
2000-540,Wimbledon,Grass,128,188.0,31.0308008214,6.0,2204.0,FRA
2000-540,Wimbledon,Grass,128,190.0,26.351813826100003,5.0,3016.0,RUS
2000-540,Wimbledon,Grass,128,180.0,25.2594113621,57.0,705.0,SWE
2000-540,Wimbledon,Grass,128,185.0,33.4784394251,72.0,575.0,SWE
2000-540,Wimbledon,Grass,128,196.0,22.9733059548,59.0,679.0,BLR
2000-540,Wimbledon,Grass,128,180.0,24.1697467488,77.0,550.0,GER
2000-540,Wimbledon,Grass,128,185.0,24.2299794661,17.0,1307.0,FRA
2000-540,Wimbledon,Grass,128,178.0,29.234770705,171.0,218.0,AUS
2000-540,Wimbledon,Grass,128,185.0,27.4934976044,21.0,1165.0,AUS
2000-540,Wimbledon,Grass,128,188.0,22.2313483915,23.0,1150.0,GER
2000-540,Wimbledon,Grass,128,180.0,19.3483915127,39.0,832.0,SWE
2000-540,Wimbledon,Grass,128,201.0,29.6344969199,33.0,930.0,SUI
2000-540,Wimbledon,Grass,128,193.0,22.264202600999997,137.0,282.0,GBR
2000-540,Wimbledon,Grass,128,201.0,23.6413415469,114.0,361.0,GER
2000-540,Wimbledon,Grass,128,175.0,28.342231348400002,24.0,1115.0,USA
2000-540,Wimbledon,Grass,128,190.0,22.0944558522,509.0,39.0,RSA
2000-540,Wimbledon,Grass,128,190.0,23.7919233402,4.0,3211.0,BRA
2000-540,Wimbledon,Grass,128,185.0,25.8042436687,14.0,1597.0,GBR
2000-540,Wimbledon,Grass,128,173.0,22.524298425700003,58.0,684.0,FRA
2000-540,Wimbledon,Grass,128,175.0,26.6858316222,38.0,867.0,MAR
2000-540,Wimbledon,Grass,128,183.0,27.164955509899997,133.0,287.0,CAN
2000-540,Wimbledon,Grass,128,193.0,23.7973990418,53.0,723.0,NED
2000-540,Wimbledon,Grass,128,170.0,21.53045859,89.0,456.0,BEL
2000-540,Wimbledon,Grass,128,185.0,21.3716632444,49.0,764.0,FRA
2000-540,Wimbledon,Grass,128,196.0,23.633127994499997,18.0,1281.0,AUS
2000-540,Wimbledon,Grass,128,193.0,20.413415468900002,9.0,1933.0,RUS
2000-540,Wimbledon,Grass,128,188.0,27.901437371700002,86.0,476.0,CZE
2000-540,Wimbledon,Grass,128,185.0,27.2991101985,84.0,486.0,GER
2000-540,Wimbledon,Grass,128,180.0,29.1718001369,108.0,371.0,FRA
2000-540,Wimbledon,Grass,128,188.0,26.7953456537,70.0,593.0,FRA
2000-540,Wimbledon,Grass,128,175.0,23.4798083504,36.0,878.0,AUT
2000-540,Wimbledon,Grass,128,198.0,29.968514715900003,20.0,1172.0,USA
2000-540,Wimbledon,Grass,128,180.0,30.160164271,1.0,4375.0,USA
2000-540,Wimbledon,Grass,128,185.0,28.8733744011,3.0,3261.0,USA
2000-540,Wimbledon,Grass,128,196.0,23.4140999316,99.0,403.0,USA
2000-540,Wimbledon,Grass,128,173.0,25.401779603,203.0,172.0,RSA
2000-540,Wimbledon,Grass,128,183.0,28.2600958248,78.0,541.0,SWE
2000-540,Wimbledon,Grass,128,190.0,26.288843258000004,8.0,1948.0,SWE
2000-540,Wimbledon,Grass,128,183.0,24.8131416838,160.0,236.0,GER
2000-540,Wimbledon,Grass,128,178.0,23.893223819299998,76.0,554.0,USA
2000-540,Wimbledon,Grass,128,190.0,23.0636550308,56.0,707.0,USA
2000-540,Wimbledon,Grass,128,168.0,19.4360027379,179.0,205.0,BEL
2000-540,Wimbledon,Grass,128,180.0,35.0253251198,64.0,644.0,ITA
2000-540,Wimbledon,Grass,128,175.0,30.721423682399998,52.0,735.0,ZIM
2000-540,Wimbledon,Grass,128,188.0,26.611909650900003,55.0,709.0,ESP
2000-540,Wimbledon,Grass,128,185.0,28.7802874743,37.0,868.0,RSA
2000-540,Wimbledon,Grass,128,183.0,26.4120465435,34.0,925.0,ROU
2000-540,Wimbledon,Grass,128,193.0,28.7885010267,16.0,1499.0,MAR
2000-540,Wimbledon,Grass,128,180.0,22.2203969884,237.0,140.0,BLR
2000-540,Wimbledon,Grass,128,180.0,25.2594113621,57.0,705.0,SWE
2000-540,Wimbledon,Grass,128,185.0,33.4784394251,72.0,575.0,SWE
2000-540,Wimbledon,Grass,128,180.0,24.1697467488,77.0,550.0,GER
2000-540,Wimbledon,Grass,128,185.0,27.4934976044,21.0,1165.0,AUS
2000-540,Wimbledon,Grass,128,188.0,22.2313483915,23.0,1150.0,GER
2000-540,Wimbledon,Grass,128,201.0,29.6344969199,33.0,930.0,SUI
2000-540,Wimbledon,Grass,128,201.0,23.6413415469,114.0,361.0,GER
2000-540,Wimbledon,Grass,128,190.0,23.7919233402,4.0,3211.0,BRA
2000-540,Wimbledon,Grass,128,185.0,25.8042436687,14.0,1597.0,GBR
2000-540,Wimbledon,Grass,128,175.0,26.6858316222,38.0,867.0,MAR
2000-540,Wimbledon,Grass,128,193.0,23.7973990418,53.0,723.0,NED
2000-540,Wimbledon,Grass,128,196.0,23.633127994499997,18.0,1281.0,AUS
2000-540,Wimbledon,Grass,128,188.0,27.901437371700002,86.0,476.0,CZE
2000-540,Wimbledon,Grass,128,185.0,27.2991101985,84.0,486.0,GER
2000-540,Wimbledon,Grass,128,188.0,26.7953456537,70.0,593.0,FRA
2000-540,Wimbledon,Grass,128,180.0,30.160164271,1.0,4375.0,USA
2000-540,Wimbledon,Grass,128,185.0,28.8733744011,3.0,3261.0,USA
2000-540,Wimbledon,Grass,128,183.0,28.2600958248,78.0,541.0,SWE
2000-540,Wimbledon,Grass,128,190.0,26.288843258000004,8.0,1948.0,SWE
2000-540,Wimbledon,Grass,128,190.0,23.0636550308,56.0,707.0,USA
2000-540,Wimbledon,Grass,128,180.0,35.0253251198,64.0,644.0,ITA
2000-540,Wimbledon,Grass,128,175.0,30.721423682399998,52.0,735.0,ZIM
2000-540,Wimbledon,Grass,128,185.0,28.7802874743,37.0,868.0,RSA
2000-540,Wimbledon,Grass,128,180.0,22.2203969884,237.0,140.0,BLR
2000-540,Wimbledon,Grass,128,180.0,25.2594113621,57.0,705.0,SWE
2000-540,Wimbledon,Grass,128,185.0,27.4934976044,21.0,1165.0,AUS
2000-540,Wimbledon,Grass,128,201.0,29.6344969199,33.0,930.0,SUI
2000-540,Wimbledon,Grass,128,201.0,23.6413415469,114.0,361.0,GER
2000-540,Wimbledon,Grass,128,185.0,25.8042436687,14.0,1597.0,GBR
2000-540,Wimbledon,Grass,128,196.0,23.633127994499997,18.0,1281.0,AUS
2000-540,Wimbledon,Grass,128,185.0,27.2991101985,84.0,486.0,GER
2000-540,Wimbledon,Grass,128,180.0,30.160164271,1.0,4375.0,USA
2000-540,Wimbledon,Grass,128,185.0,28.8733744011,3.0,3261.0,USA
2000-540,Wimbledon,Grass,128,190.0,23.0636550308,56.0,707.0,USA
2000-540,Wimbledon,Grass,128,175.0,30.721423682399998,52.0,735.0,ZIM
2000-540,Wimbledon,Grass,128,180.0,22.2203969884,237.0,140.0,BLR
2000-540,Wimbledon,Grass,128,185.0,27.4934976044,21.0,1165.0,AUS
2000-540,Wimbledon,Grass,128,201.0,23.6413415469,114.0,361.0,GER
2000-540,Wimbledon,Grass,128,196.0,23.633127994499997,18.0,1281.0,AUS
2000-540,Wimbledon,Grass,128,180.0,30.160164271,1.0,4375.0,USA
2000-540,Wimbledon,Grass,128,185.0,28.8733744011,3.0,3261.0,USA
2000-540,Wimbledon,Grass,128,180.0,22.2203969884,237.0,140.0,BLR
2000-540,Wimbledon,Grass,128,185.0,27.4934976044,21.0,1165.0,AUS
2000-540,Wimbledon,Grass,128,180.0,30.160164271,1.0,4375.0,USA
2000-540,Wimbledon,Grass,128,185.0,28.8733744011,3.0,3261.0,USA
2000-540,Wimbledon,Grass,128,185.0,27.4934976044,21.0,1165.0,AUS
2000-540,Wimbledon,Grass,128,185.0,28.8733744011,3.0,3261.0,USA
2000-423,Los Angeles,Hard,32,185.0,27.282683093800003,259.0,124.0,FRA
2000-423,Los Angeles,Hard,32,188.0,25.7686516085,136.0,285.0,SVK
2000-423,Los Angeles,Hard,32,173.0,25.478439425100003,156.0,239.0,RSA
2000-423,Los Angeles,Hard,32,173.0,22.6009582478,60.0,697.0,FRA
2000-423,Los Angeles,Hard,32,173.0,26.5790554415,176.0,212.0,JPN
2000-423,Los Angeles,Hard,32,185.0,30.3052703628,72.0,587.0,AUS
2000-423,Los Angeles,Hard,32,180.0,27.6906228611,117.0,350.0,ITA
2000-423,Los Angeles,Hard,32,190.0,23.140314852800003,38.0,921.0,USA
2000-423,Los Angeles,Hard,32,185.0,28.856947296399998,30.0,1004.0,RSA
2000-423,Los Angeles,Hard,32,185.0,21.1115674196,100.0,420.0,THA
2000-423,Los Angeles,Hard,32,178.0,28.1697467488,148.0,251.0,ZIM
2000-423,Los Angeles,Hard,32,175.0,28.4188911704,23.0,1117.0,USA
2000-423,Los Angeles,Hard,32,185.0,30.3819301848,195.0,182.0,USA
2000-423,Los Angeles,Hard,32,178.0,23.9698836413,75.0,559.0,USA
2000-423,Los Angeles,Hard,32,196.0,23.490759753600003,87.0,473.0,USA
2000-423,Los Angeles,Hard,32,196.0,23.7097878166,19.0,1322.0,AUS
2000-423,Los Angeles,Hard,32,185.0,27.282683093800003,259.0,124.0,FRA
2000-423,Los Angeles,Hard,32,173.0,22.6009582478,60.0,697.0,FRA
2000-423,Los Angeles,Hard,32,185.0,30.3052703628,72.0,587.0,AUS
2000-423,Los Angeles,Hard,32,190.0,23.140314852800003,38.0,921.0,USA
2000-423,Los Angeles,Hard,32,185.0,28.856947296399998,30.0,1004.0,RSA
2000-423,Los Angeles,Hard,32,175.0,28.4188911704,23.0,1117.0,USA
2000-423,Los Angeles,Hard,32,178.0,23.9698836413,75.0,559.0,USA
2000-423,Los Angeles,Hard,32,196.0,23.490759753600003,87.0,473.0,USA
2000-423,Los Angeles,Hard,32,173.0,22.6009582478,60.0,697.0,FRA
2000-423,Los Angeles,Hard,32,190.0,23.140314852800003,38.0,921.0,USA
2000-423,Los Angeles,Hard,32,175.0,28.4188911704,23.0,1117.0,USA
2000-423,Los Angeles,Hard,32,196.0,23.490759753600003,87.0,473.0,USA
2000-423,Los Angeles,Hard,32,190.0,23.140314852800003,38.0,921.0,USA
2000-423,Los Angeles,Hard,32,175.0,28.4188911704,23.0,1117.0,USA
2000-423,Los Angeles,Hard,32,175.0,28.4188911704,23.0,1117.0,USA
2000-422,Cincinnati Masters,Hard,64,180.0,30.2751540041,1.0,3991.0,USA
2000-422,Cincinnati Masters,Hard,64,180.0,23.4168377823,51.0,753.0,ESP
2000-422,Cincinnati Masters,Hard,64,175.0,24.6160164271,20.0,1296.0,CHI
2000-422,Cincinnati Masters,Hard,64,196.0,23.748117727600004,18.0,1340.0,AUS
2000-422,Cincinnati Masters,Hard,64,175.0,26.8008213552,41.0,859.0,MAR
2000-422,Cincinnati Masters,Hard,64,196.0,23.0882956879,60.0,687.0,BLR
2000-422,Cincinnati Masters,Hard,64,185.0,22.006844627,72.0,586.0,ISR
2000-422,Cincinnati Masters,Hard,64,190.0,26.4038329911,8.0,2097.0,SWE
2000-422,Cincinnati Masters,Hard,64,188.0,24.188911704299997,3.0,3205.0,SWE
2000-422,Cincinnati Masters,Hard,64,183.0,29.9822039699,55.0,727.0,CZE
2000-422,Cincinnati Masters,Hard,64,190.0,25.3798767967,38.0,912.0,CZE
2000-422,Cincinnati Masters,Hard,64,183.0,24.9609856263,15.0,1499.0,ARG
2000-422,Cincinnati Masters,Hard,64,173.0,22.6392881588,50.0,764.0,FRA
2000-422,Cincinnati Masters,Hard,64,188.0,28.016427104699996,71.0,587.0,CZE
2000-422,Cincinnati Masters,Hard,64,188.0,27.5947980835,65.0,649.0,USA
2000-422,Cincinnati Masters,Hard,64,190.0,26.466803559200002,5.0,2802.0,RUS
2000-422,Cincinnati Masters,Hard,64,183.0,28.375085557800002,57.0,714.0,SWE
2000-422,Cincinnati Masters,Hard,64,190.0,23.9452429843,58.0,705.0,ESP
2000-422,Cincinnati Masters,Hard,64,193.0,23.9123887748,52.0,750.0,NED
2000-422,Cincinnati Masters,Hard,64,198.0,30.083504449,34.0,942.0,USA
2000-422,Cincinnati Masters,Hard,64,183.0,27.022587269000002,107.0,385.0,ITA
2000-422,Cincinnati Masters,Hard,64,175.0,23.5947980835,45.0,811.0,AUT
2000-422,Cincinnati Masters,Hard,64,180.0,35.1403148528,49.0,769.0,ITA
2000-422,Cincinnati Masters,Hard,64,190.0,23.906913073200002,4.0,3148.0,BRA
2000-422,Cincinnati Masters,Hard,64,193.0,20.5284052019,6.0,2379.0,RUS
2000-422,Cincinnati Masters,Hard,64,183.0,31.786447638600002,43.0,829.0,ESP
2000-422,Cincinnati Masters,Hard,64,175.0,22.1930184805,26.0,1108.0,FRA
2000-422,Cincinnati Masters,Hard,64,178.0,27.660506502399997,37.0,922.0,FRA
2000-422,Cincinnati Masters,Hard,64,185.0,25.9192334018,16.0,1398.0,GBR
2000-422,Cincinnati Masters,Hard,64,180.0,21.883641341500002,19.0,1299.0,ARG
2000-422,Cincinnati Masters,Hard,64,188.0,19.2881587953,271.0,117.0,USA
2000-422,Cincinnati Masters,Hard,64,185.0,28.9883641342,2.0,3416.0,USA
2000-422,Cincinnati Masters,Hard,64,180.0,23.4168377823,51.0,753.0,ESP
2000-422,Cincinnati Masters,Hard,64,196.0,23.748117727600004,18.0,1340.0,AUS
2000-422,Cincinnati Masters,Hard,64,196.0,23.0882956879,60.0,687.0,BLR
2000-422,Cincinnati Masters,Hard,64,190.0,26.4038329911,8.0,2097.0,SWE
2000-422,Cincinnati Masters,Hard,64,183.0,29.9822039699,55.0,727.0,CZE
2000-422,Cincinnati Masters,Hard,64,183.0,24.9609856263,15.0,1499.0,ARG
2000-422,Cincinnati Masters,Hard,64,173.0,22.6392881588,50.0,764.0,FRA
2000-422,Cincinnati Masters,Hard,64,190.0,26.466803559200002,5.0,2802.0,RUS
2000-422,Cincinnati Masters,Hard,64,183.0,28.375085557800002,57.0,714.0,SWE
2000-422,Cincinnati Masters,Hard,64,198.0,30.083504449,34.0,942.0,USA
2000-422,Cincinnati Masters,Hard,64,175.0,23.5947980835,45.0,811.0,AUT
2000-422,Cincinnati Masters,Hard,64,190.0,23.906913073200002,4.0,3148.0,BRA
2000-422,Cincinnati Masters,Hard,64,193.0,20.5284052019,6.0,2379.0,RUS
2000-422,Cincinnati Masters,Hard,64,178.0,27.660506502399997,37.0,922.0,FRA
2000-422,Cincinnati Masters,Hard,64,185.0,25.9192334018,16.0,1398.0,GBR
2000-422,Cincinnati Masters,Hard,64,185.0,28.9883641342,2.0,3416.0,USA
2000-422,Cincinnati Masters,Hard,64,180.0,23.4168377823,51.0,753.0,ESP
2000-422,Cincinnati Masters,Hard,64,190.0,26.4038329911,8.0,2097.0,SWE
2000-422,Cincinnati Masters,Hard,64,183.0,24.9609856263,15.0,1499.0,ARG
2000-422,Cincinnati Masters,Hard,64,173.0,22.6392881588,50.0,764.0,FRA
2000-422,Cincinnati Masters,Hard,64,198.0,30.083504449,34.0,942.0,USA
2000-422,Cincinnati Masters,Hard,64,190.0,23.906913073200002,4.0,3148.0,BRA
2000-422,Cincinnati Masters,Hard,64,178.0,27.660506502399997,37.0,922.0,FRA
2000-422,Cincinnati Masters,Hard,64,185.0,25.9192334018,16.0,1398.0,GBR
2000-422,Cincinnati Masters,Hard,64,190.0,26.4038329911,8.0,2097.0,SWE
2000-422,Cincinnati Masters,Hard,64,173.0,22.6392881588,50.0,764.0,FRA
2000-422,Cincinnati Masters,Hard,64,190.0,23.906913073200002,4.0,3148.0,BRA
2000-422,Cincinnati Masters,Hard,64,185.0,25.9192334018,16.0,1398.0,GBR
2000-422,Cincinnati Masters,Hard,64,190.0,26.4038329911,8.0,2097.0,SWE
2000-422,Cincinnati Masters,Hard,64,185.0,25.9192334018,16.0,1398.0,GBR
2000-422,Cincinnati Masters,Hard,64,190.0,26.4038329911,8.0,2097.0,SWE
2000-421,Canada Masters,Hard,64,188.0,26.8911704312,61.0,683.0,FRA
2000-421,Canada Masters,Hard,64,185.0,21.1307323751,98.0,430.0,THA
2000-421,Canada Masters,Hard,64,173.0,22.6201232033,50.0,764.0,FRA
2000-421,Canada Masters,Hard,64,175.0,24.596851471599997,22.0,1243.0,CHI
2000-421,Canada Masters,Hard,64,175.0,23.575633128000003,47.0,791.0,AUT
2000-421,Canada Masters,Hard,64,185.0,21.9876796715,144.0,278.0,ISR
2000-421,Canada Masters,Hard,64,175.0,22.173853525,27.0,1058.0,FRA
2000-421,Canada Masters,Hard,64,180.0,19.430527036300003,10.0,1945.0,AUS
2000-421,Canada Masters,Hard,64,190.0,23.8877481177,4.0,3118.0,BRA
2000-421,Canada Masters,Hard,64,183.0,27.2607802875,137.0,299.0,CAN
2000-421,Canada Masters,Hard,64,188.0,26.409308692699998,46.0,792.0,SVK
2000-421,Canada Masters,Hard,64,185.0,27.5893223819,15.0,1496.0,AUS
2000-421,Canada Masters,Hard,64,183.0,23.0718685832,12.0,1664.0,GER
2000-421,Canada Masters,Hard,64,190.0,25.3607118412,55.0,733.0,CZE
2000-421,Canada Masters,Hard,64,180.0,24.2847364819,48.0,785.0,AUS
2000-421,Canada Masters,Hard,64,190.0,26.3846680356,7.0,2040.0,SWE
2000-421,Canada Masters,Hard,64,190.0,26.4476386037,5.0,2959.0,RUS
2000-421,Canada Masters,Hard,64,196.0,23.069130732399998,62.0,678.0,BLR
2000-421,Canada Masters,Hard,64,175.0,21.6427104723,25.0,1074.0,ARG
2000-421,Canada Masters,Hard,64,183.0,20.4654346338,13.0,1559.0,ESP
2000-421,Canada Masters,Hard,64,185.0,28.8761122519,31.0,1014.0,RSA
2000-421,Canada Masters,Hard,64,180.0,25.3552361396,44.0,827.0,SWE
2000-421,Canada Masters,Hard,64,175.0,28.4380561259,21.0,1252.0,USA
2000-421,Canada Masters,Hard,64,196.0,28.6516084873,24.0,1074.0,NED
2000-421,Canada Masters,Hard,64,193.0,20.5092402464,9.0,1951.0,RUS
2000-421,Canada Masters,Hard,64,183.0,26.507871321,37.0,921.0,ROU
2000-421,Canada Masters,Hard,64,190.0,24.958247775500002,124.0,327.0,FRA
2000-421,Canada Masters,Hard,64,185.0,24.3258042437,19.0,1317.0,FRA
2000-421,Canada Masters,Hard,64,180.0,27.1594798084,84.0,525.0,ARM
2000-421,Canada Masters,Hard,64,190.0,22.0917180014,448.0,49.0,CAN
2000-421,Canada Masters,Hard,64,185.0,27.1868583162,33.0,989.0,MAR
2000-421,Canada Masters,Hard,64,185.0,28.9691991786,2.0,3291.0,USA
2000-421,Canada Masters,Hard,64,188.0,26.8911704312,61.0,683.0,FRA
2000-421,Canada Masters,Hard,64,175.0,24.596851471599997,22.0,1243.0,CHI
2000-421,Canada Masters,Hard,64,185.0,21.9876796715,144.0,278.0,ISR
2000-421,Canada Masters,Hard,64,175.0,22.173853525,27.0,1058.0,FRA
2000-421,Canada Masters,Hard,64,183.0,27.2607802875,137.0,299.0,CAN
2000-421,Canada Masters,Hard,64,185.0,27.5893223819,15.0,1496.0,AUS
2000-421,Canada Masters,Hard,64,190.0,25.3607118412,55.0,733.0,CZE
